,0,1,2,3,4,5,6,7
6663,2018,Ford,Edge,Titanium,FWD,33527,22895,
6664,2008,Ford,Edge,Limited,AWD,109148,7995,
6665,2012,Ford,Edge,SEL,FWD,119544,9995,
6666,2013,Ford,Edge,Limited,FWD,104613,11950,
6667,2013,Ford,Edge,Limited,AWD,104080,11995,
6668,2018,Ford,Edge,SEL,AWD,42159,20981,
6669,2011,Ford,Edge,Limited,AWD,108692,10995,
6670,2018,Ford,Edge,SEL,FWD,40033,20988,
6671,2018,Ford,Edge,Titanium,FWD,32898,21484,
6672,2017,Ford,Edge,SEL,AWD,71706,17549,
6673,2018,Ford,Edge,Titanium,FWD,26742,21999,
6674,2013,Ford,Edge,Limited,FWD,95105,12695,
6675,2013,Ford,Edge,SEL,AWD,98974,12518,
6676,2016,Ford,Edge,SEL,AWD,69163,17500,
6677,2016,Ford,Edge,SEL,AWD,32355,21300,
6678,2017,Ford,Edge,Titanium,AWD,41964,19988,
6679,2016,Ford,Edge,SEL,AWD,47715,19722,
6680,2016,Ford,Edge,SEL,AWD,31136,21987,
6681,2018,Ford,Edge,Titanium,FWD,22666,22950,
6682,2015,Ford,Edge,SEL,FWD,56796,17377,
6683,2016,Ford,Edge,SEL,FWD,11244,22700,
6684,2018,Ford,Edge,Titanium,FWD,35509,22680,
6685,2015,Ford,Edge,SEL,AWD,52010,18600,
6686,2018,Ford,Edge,SEL,FWD,5764,25177,
6687,2015,Ford,Edge,SEL,AWD,48975,17998,
6688,2017,Ford,Edge,Titanium,AWD,30897,21488,
6689,2015,Ford,Edge,Titanium,AWD,29275,19754,
6690,2016,Ford,Edge,SEL,AWD,46288,18988,
6691,2016,Ford,Edge,SEL,FWD,52048,18987,
6692,2018,Ford,Edge,Titanium,AWD,32729,23591,
6693,2008,Ford,Edge,Limited,FWD,108927,7950,
6694,2016,Ford,Edge,Sport,AWD,68805,16995,
6695,2010,Ford,Edge,Limited,FWD,113657,9390,
6696,2013,Ford,Edge,SEL,AWD,122071,11250,
6697,2010,Ford,Edge,Limited,FWD,113881,9390,
6698,2016,Ford,Edge,SEL,AWD,36376,20926,
6699,2018,Ford,Edge,Titanium,FWD,25835,21999,
6700,2018,Ford,Edge,SEL,FWD,34,24994,
6701,2016,Ford,Edge,SEL,AWD,22105,20890,
6702,2015,Ford,Edge,SEL,AWD,58134,17777,
6703,2017,Ford,Edge,Titanium,AWD,36653,20399,
6704,2013,Ford,Edge,Limited,AWD,80695,14500,
6705,2018,Ford,Edge,SEL,AWD,14449,24069,
6706,2010,Ford,Edge,Limited,FWD,145675,6350,
6707,2013,Ford,Edge,Sport,FWD,83181,14500,
6708,2013,Ford,Edge,Sport,FWD,101219,13442,
6709,2014,Ford,Edge,SEL,FWD,115858,11750,
6710,2016,Ford,Edge,SEL,AWD,26474,21799,
6711,2016,Ford,Edge,SEL,FWD,21394,21750,
6712,2013,Ford,Edge,SEL,AWD,96188,12995,
6713,2018,Ford,Edge,Titanium,FWD,33529,21389,
6714,2017,Ford,Edge,SEL,AWD,41178,21500,
6715,2013,Ford,Edge,Limited,FWD,138155,9949,
6716,2016,Ford,Edge,Titanium,FWD,92047,15881,
6717,2013,Ford,Edge,SEL,AWD,108705,11590,
6718,2017,Ford,Edge,SEL,AWD,92362,16700,
6719,2013,Ford,Edge,Limited,AWD,88715,13250,
6720,2010,Ford,Edge,SEL,FWD,123205,8995,
6721,2016,Ford,Edge,SEL,AWD,19751,21486,
6722,2018,Ford,Edge,Titanium,AWD,45597,22709,
6723,2016,Ford,Edge,SEL,AWD,25627,21535,
6724,2010,Ford,Edge,Limited,AWD,99673,10496,
6725,2013,Ford,Edge,Limited,AWD,90617,13000,
6726,2011,Ford,Edge,Limited,AWD,75031,12867,
6727,2018,Ford,Edge,Titanium,FWD,53716,20000,
6728,2016,Ford,Edge,SEL,AWD,33551,19751,
6729,2014,Ford,Edge,Limited,AWD,107887,12444,
6730,2008,Ford,Edge,SEL,FWD,119867,7000,
6731,2011,Ford,Edge,Limited,FWD,93049,10991,
6732,2017,Ford,Edge,SEL,AWD,41001,19988,
6733,2018,Ford,Edge,Titanium,FWD,37445,20999,
6734,2018,Ford,Edge,SEL,AWD,39799,22580,
6735,2013,Ford,Edge,Limited,AWD,100440,12199,
6736,2015,Ford,Edge,Titanium,FWD,85298,15985,
6737,2017,Ford,Edge,SEL,AWD,25387,22750,
6738,2014,Ford,Edge,Limited,FWD,93466,13497,
6739,2018,Ford,Edge,Titanium,FWD,38023,21889,
6740,2018,Ford,Edge,SEL,FWD,5994,24370,
6741,2013,Ford,Edge,Limited,FWD,116699,11000,
6742,2010,Ford,Edge,SEL,AWD,105607,9917,
6743,2015,Ford,Edge,SEL,FWD,29981,19661,
6744,2015,Ford,Edge,SEL,AWD,56048,17327,
6745,2015,Ford,Edge,SEL,AWD,43999,19144,
6746,2009,Ford,Edge,SE,FWD,153010,4995,
6747,2013,Ford,Edge,SEL,AWD,76659,14195,
6748,2017,Ford,Edge,SEL,AWD,46687,21000,
6749,2012,Ford,Edge,Limited,AWD,89868,12385,
6750,2012,Ford,Edge,SEL,AWD,123440,9599,
6751,2012,Ford,Edge,Limited,FWD,95090,11954,
6752,2012,Ford,Edge,SEL,FWD,109285,10599,
6753,2012,Ford,Edge,Limited,FWD,129698,8990,
6754,2016,Ford,Edge,SEL,AWD,71318,17799,
6755,2017,Ford,Edge,Titanium,FWD,28590,20871,
6756,2016,Ford,Edge,SEL,AWD,39627,20149,
6757,2015,Ford,Edge,Sport,FWD,27840,19599,
6758,2013,Ford,Edge,Limited,AWD,92548,13795,
6759,2017,Ford,Edge,SEL,AWD,41480,19897,
6760,2011,Ford,Edge,Limited,AWD,79025,12495,
6761,2017,Ford,Edge,SEL,AWD,11214,23777,
6762,2017,Ford,Edge,Titanium,AWD,47647,20500,
6763,2010,Ford,Edge,Limited,AWD,111721,10988,
6764,2016,Ford,Edge,SEL,AWD,32484,19933,
6765,2009,Ford,Edge,Sport,FWD,114880,8887,
6766,2016,Ford,Edge,SEL,FWD,73877,16498,
6767,2015,Ford,Edge,SEL,AWD,43681,19776,
6768,2010,Ford,Edge,SEL,AWD,111192,9990,
6769,2013,Ford,Edge,Limited,AWD,78348,13990,
6770,2015,Ford,Edge,SEL,FWD,117329,13000,
6771,2016,Ford,Edge,SEL,AWD,73958,16500,
6772,2016,Ford,Edge,SEL,FWD,36174,20766,
6773,2013,Ford,Edge,Limited,FWD,107543,11990,
6774,2010,Ford,Edge,SE,FWD,137581,6938,
6775,2015,Ford,Edge,SEL,FWD,18467,20400,
6776,2015,Ford,Edge,SEL,AWD,31368,19999,
6777,2016,Ford,Edge,SEL,AWD,28363,20500,
6778,2013,Ford,Edge,SEL,FWD,157744,8450,
6779,2015,Ford,Edge,SEL,AWD,24585,19900,
6780,2016,Ford,Edge,SEL,FWD,74781,16450,
6781,2012,Ford,Edge,SEL,FWD,155473,7995,
6782,2016,Ford,Edge,SEL,AWD,30982,19995,
6783,2008,Ford,Edge,SEL,FWD,118721,6997,
6784,2013,Ford,Edge,SEL,FWD,126179,9953,
6785,2013,Ford,Edge,Limited,AWD,93618,13893,
6786,2017,Ford,Edge,SEL,AWD,87823,15999,
6787,2013,Ford,Edge,SEL,FWD,119901,10480,
6788,2013,Ford,Edge,Limited,AWD,111094,12297,
6789,2009,Ford,Edge,155819,4980,,,
6790,2010,Ford,Edge,Limited,AWD,103552,9699,
6791,2017,Ford,Edge,SEL,AWD,39351,20000,
6792,2016,Ford,Edge,SEL,FWD,52675,19401,
6793,2012,Ford,Edge,Limited,AWD,72254,13730,
6794,2015,Ford,Edge,Titanium,FWD,101000,13486,
6795,2010,Ford,Edge,Limited,FWD,105683,9500,
6796,2015,Ford,Edge,Titanium,AWD,62518,17500,
6797,2011,Ford,Edge,120741,8998,,,
6798,2011,Ford,Edge,SEL,FWD,120836,8995,
6799,2014,Ford,Edge,Limited,AWD,64769,15795,
6800,2018,Ford,Edge,Titanium,FWD,34696,21799,
6801,2010,Ford,Edge,SEL,FWD,113423,8900,
6802,2012,Ford,Edge,SEL,FWD,105337,11000,
6803,2015,Ford,Edge,SEL,AWD,61045,17825,
6804,2015,Ford,Edge,SEL,AWD,32185,20000,
6805,2015,Ford,Edge,Titanium,FWD,49648,18794,
6806,2016,Ford,Edge,SEL,FWD,44555,19990,
6807,2008,Ford,Edge,Limited,FWD,127046,6941,
6808,2011,Ford,Edge,SEL,FWD,145050,6995,
6809,2013,Ford,Edge,Sport,FWD,92415,12795,
6810,2016,Ford,Edge,SEL,FWD,39992,19771,
6811,2017,Ford,Edge,Titanium,AWD,42138,19830,
6812,2017,Ford,Edge,Titanium,FWD,31305,21492,
6813,2012,Ford,Edge,SEL,FWD,112580,10295,
6814,2017,Ford,Edge,SEL,AWD,60541,19039,
6815,2018,Ford,Edge,Titanium,FWD,33610,22772,
6816,2010,Ford,Edge,SEL,FWD,123738,8492,
6817,2010,Ford,Edge,SEL,FWD,141312,6490,
6818,2010,Ford,Edge,SEL,FWD,118992,8981,
6819,2014,Ford,Edge,Limited,AWD,67355,15996,
6820,2014,Ford,Edge,Sport,AWD,69759,15299,
6821,2016,Ford,Edge,SEL,AWD,35913,20400,
6822,2016,Ford,Edge,SEL,AWD,22281,22649,
6823,2016,Ford,Edge,SEL,FWD,43756,18988,
6824,2017,Ford,Edge,SEL,AWD,18622,22570,
6825,2016,Ford,Edge,SEL,FWD,23000,21503,
6826,2013,Ford,Edge,Limited,FWD,131501,10098,
6827,2018,Ford,Edge,Titanium,FWD,29843,21484,
6828,2015,Ford,Edge,SEL,FWD,35759,18995,
6829,2013,Ford,Edge,Limited,FWD,106569,11550,
6830,2016,Ford,Edge,SEL,AWD,58101,18000,
6831,2015,Ford,Edge,Titanium,FWD,58546,18992,
6832,2014,Ford,Edge,Limited,AWD,92378,14674,
6833,2014,Ford,Edge,SEL,AWD,85780,14000,
6834,2016,Ford,Edge,SEL,AWD,20684,21653,
6835,2010,Ford,Edge,SEL,FWD,149006,6998,
6836,2012,Ford,Edge,Limited,FWD,131200,9327,
6837,2018,Ford,Edge,SEL,FWD,8031,23867,
6838,2015,Ford,Edge,SEL,AWD,32915,19755,
6839,2015,Ford,Edge,SEL,FWD,80514,15457,
6840,2011,Ford,Edge,SEL,AWD,117741,9995,
6841,2016,Ford,Edge,SEL,AWD,63982,18486,
6842,2016,Ford,Edge,SEL,FWD,44060,18994,
6843,2017,Ford,Edge,Titanium,FWD,44987,20248,
6844,2008,Ford,Edge,Limited,AWD,105340,7995,
6845,2019,Ford,Edge,SEL,FWD,683,26000,
6846,2011,Ford,Edge,SE,FWD,155182,6000,
6847,2014,Ford,Edge,Limited,FWD,77479,14595,
6848,2011,Ford,Edge,Limited,FWD,95099,10995,
6849,2018,Ford,Edge,Titanium,FWD,37946,22372,
6850,2010,Ford,Edge,SEL,FWD,98777,9980,
6851,2018,Ford,Edge,Titanium,FWD,34700,21427,
6852,2016,Ford,Edge,SEL,AWD,26702,20250,
6853,2015,Ford,Edge,SEL,AWD,42431,19499,
6854,2015,Ford,Edge,SEL,AWD,82558,14900,
6855,2016,Ford,Edge,SE,FWD,103276,13895,
6856,2018,Ford,Edge,Titanium,FWD,4848,23498,
6857,2016,Ford,Edge,SEL,FWD,39243,19793,
6858,2018,Ford,Edge,SEL,FWD,14052,23551,
6859,2010,Ford,Edge,SEL,AWD,161036,5510,
6860,2015,Ford,Edge,SEL,AWD,37806,18989,
6861,2018,Ford,Edge,Titanium,FWD,33787,22880,
6862,2011,Ford,Edge,SEL,AWD,119977,8950,
6863,2015,Ford,Edge,SEL,AWD,56642,17850,
6864,2016,Ford,Edge,SEL,AWD,56496,17795,
6865,2015,Ford,Edge,SEL,AWD,49583,17656,
6866,2013,Ford,Edge,SEL,AWD,78425,13993,
6867,2018,Ford,Edge,Titanium,FWD,21391,22649,
6868,2017,Ford,Edge,Titanium,AWD,38626,19999,
6869,2010,Ford,Edge,Limited,FWD,115779,8595,
6870,2018,Ford,Edge,SEL,FWD,23821,22928,
6871,2017,Ford,Edge,Titanium,AWD,49192,20499,
6872,2013,Ford,Edge,SEL,AWD,102140,12248,
6873,2018,Ford,Edge,Titanium,FWD,26889,21599,
6874,2015,Ford,Edge,SEL,AWD,27626,20000,
6875,2012,Ford,Edge,SEL,AWD,127127,8995,
6876,2017,Ford,Edge,Titanium,AWD,49743,18995,
6877,2012,Ford,Edge,Limited,AWD,93053,11830,
6878,2013,Ford,Edge,Limited,AWD,119435,11587,
6879,2014,Ford,Edge,Limited,AWD,96189,13000,
6880,2013,Ford,Edge,Limited,FWD,123740,9999,
6881,2017,Ford,Edge,SEL,AWD,62410,18912,
6882,2013,Ford,Edge,Limited,AWD,92753,13393,
6883,2015,Ford,Edge,SEL,AWD,35263,19989,
6884,2012,Ford,Edge,Sport,FWD,158360,8579,
6885,2017,Ford,Edge,SEL,AWD,33249,22287,
6886,2013,Ford,Edge,Limited,FWD,99875,11990,
6887,2018,Ford,Edge,Titanium,FWD,31385,21997,
6888,2015,Ford,Edge,Titanium,FWD,52299,18400,
6889,2012,Ford,Edge,Limited,FWD,91288,11995,
6890,2013,Ford,Edge,Limited,AWD,64689,14920,
6891,2016,Ford,Edge,SEL,AWD,61632,18298,
6892,2016,Ford,Edge,SEL,AWD,31195,21000,
6893,2010,Ford,Edge,SEL,FWD,124916,8588,
6894,2016,Ford,Edge,SEL,AWD,18754,21650,
6895,2013,Ford,Edge,Limited,FWD,122588,10488,
6896,2018,Ford,Edge,Titanium,FWD,35802,21935,
6897,2016,Ford,Edge,SEL,AWD,26055,21600,
6898,2016,Ford,Edge,SEL,FWD,46531,19400,
6899,2017,Ford,Edge,Titanium,FWD,44427,20250,
6900,2016,Ford,Edge,SEL,AWD,59712,17492,
6901,2018,Ford,Edge,Titanium,AWD,42909,21621,
6902,2016,Ford,Edge,SEL,FWD,27279,20071,
6903,2010,Ford,Edge,SE,FWD,111467,8800,
6904,2014,Ford,Edge,Limited,AWD,71333,14995,
6905,2015,Ford,Edge,SEL,AWD,22254,20840,
6906,2016,Ford,Edge,SEL,FWD,37129,19991,
6907,2009,Ford,Edge,Limited,FWD,94552,9498,
6908,2016,Ford,Edge,SEL,AWD,80424,16495,
6909,2008,Ford,Edge,Limited,FWD,128150,5995,
6910,2015,Ford,Edge,SEL,FWD,63102,16996,
6911,2018,Ford,Edge,Titanium,FWD,33534,20999,
6912,2016,Ford,Edge,SEL,FWD,61499,17250,
6913,2016,Ford,Edge,SEL,FWD,106772,13495,
6914,2012,Ford,Edge,SEL,AWD,102479,10999,
6915,2017,Ford,Edge,Titanium,FWD,39820,20590,
6916,2018,Ford,Edge,Titanium,FWD,18737,23872,
6917,2017,Ford,Edge,Titanium,FWD,45684,19290,
6918,2018,Ford,Edge,Titanium,FWD,36989,21490,
6919,2016,Ford,Edge,SEL,FWD,39327,19990,
6920,2015,Ford,Edge,SEL,AWD,28155,19790,
6921,2011,Ford,Edge,Limited,AWD,69997,12995,
6922,2014,Ford,Edge,SEL,AWD,73506,15200,
6923,2016,Ford,Edge,SEL,AWD,16535,22229,
6924,2017,Ford,Edge,Titanium,AWD,43575,21493,
6925,2017,Ford,Edge,SEL,AWD,19331,21495,
6926,2014,Ford,Edge,Limited,AWD,51311,16384,
6927,2014,Ford,Edge,SEL,FWD,141577,10245,
6928,2016,Ford,Edge,SEL,FWD,36243,19593,
6929,2015,Ford,Edge,SEL,FWD,24111,19350,
6930,2016,Ford,Edge,SEL,AWD,32383,21480,
6931,2018,Ford,Edge,SEL,FWD,14019,23278,
6932,2018,Ford,Edge,Titanium,FWD,34256,21500,
6933,2013,Ford,Edge,SEL,AWD,52052,15800,
6934,2018,Ford,Edge,Titanium,FWD,31731,21950,
6935,2011,Ford,Edge,SEL,FWD,104328,9990,
6936,2015,Ford,Edge,SEL,AWD,54812,16999,
6937,2012,Ford,Edge,SEL,AWD,94110,11595,
6938,2018,Ford,Edge,SE,AWD,11076,23537,
6939,2013,Ford,Edge,SEL,AWD,121979,10000,
6940,2013,Ford,Edge,Limited,AWD,70134,14982,
6941,2018,Ford,Edge,Titanium,AWD,44672,19994,
6942,2013,Ford,Edge,Limited,AWD,90875,12588,
6943,2018,Ford,Edge,SEL,FWD,11619,23100,
6944,2015,Ford,Edge,SEL,AWD,39314,18300,
6945,2010,Ford,Edge,Limited,AWD,96048,10627,
6946,2008,Ford,Edge,Limited,AWD,116261,7495,
6947,2013,Ford,Edge,Limited,FWD,122408,9977,
6948,2016,Ford,Edge,SEL,FWD,21135,21415,
6949,2018,Ford,Edge,SEL,FWD,15705,23237,
6950,2016,Ford,Edge,SEL,AWD,40387,19989,
6951,2016,Ford,Edge,SEL,AWD,14018,23381,
6952,2013,Ford,Edge,Limited,FWD,86570,12970,
6953,2018,Ford,Edge,SEL,AWD,36704,22000,
6954,2013,Ford,Edge,SEL,FWD,126042,9700,
6955,2013,Ford,Edge,Sport,FWD,67055,14599,
6956,2016,Ford,Edge,SEL,AWD,18974,22170,
6957,2013,Ford,Edge,SEL,AWD,140208,8990,
6958,2017,Ford,Edge,SEL,AWD,43898,19657,
6959,2015,Ford,Edge,SEL,FWD,73511,16995,
6960,2018,Ford,Edge,Titanium,FWD,36754,21486,
6961,2012,Ford,Edge,SEL,AWD,96067,11500,
6962,2015,Ford,Edge,SEL,FWD,54217,17651,
6963,2015,Ford,Edge,SE,AWD,121710,11749,
6964,2012,Ford,Edge,Limited,AWD,88756,11990,
6965,2011,Ford,Edge,Limited,AWD,92595,10958,
6966,2018,Ford,Edge,Titanium,FWD,32588,22572,
6967,2017,Ford,Edge,SEL,AWD,56674,18883,
6968,2015,Ford,Edge,SEL,FWD,30624,19000,
6969,2014,Ford,Edge,SEL,FWD,79427,14200,
6970,2013,Ford,Edge,SEL,FWD,101662,11882,
6971,2015,Ford,Edge,Titanium,FWD,29277,20000,
6972,2009,Ford,Edge,Sport,AWD,46905,13333,
6973,2016,Ford,Edge,SEL,AWD,49890,19400,
6974,2014,Ford,Edge,SEL,FWD,84439,13788,
6975,2015,Ford,Edge,SEL,AWD,36307,18500,
6976,2008,Ford,Edge,Limited,FWD,102616,7995,
6977,2017,Ford,Edge,SEL,AWD,54449,18685,
6978,2010,Ford,Edge,Limited,AWD,88101,11700,
6979,2016,Ford,Edge,SEL,FWD,34946,19780,
6980,2014,Ford,Edge,Limited,AWD,74315,15860,
6981,2015,Ford,Edge,SEL,AWD,68546,16650,
6982,2009,Ford,Edge,SEL,FWD,141030,7299,
6983,2009,Ford,Edge,Limited,FWD,111262,9250,
6984,2008,Ford,Edge,Limited,FWD,123399,7200,
6985,2014,Ford,Edge,Limited,FWD,49805,17499,
6986,2015,Ford,Edge,SEL,AWD,35815,18395,
6987,2008,Ford,Edge,SE,FWD,124406,6550,
6988,2016,Ford,Edge,SEL,AWD,41423,17995,
6989,2011,Ford,Edge,Sport,AWD,92547,10995,
6990,2016,Ford,Edge,SEL,AWD,27168,19995,
6991,2016,Ford,Edge,SEL,AWD,57911,17605,
6992,2015,Ford,Edge,SEL,FWD,41238,18500,
6993,2008,Ford,Edge,Limited,AWD,109922,7823,
6994,2018,Ford,Edge,Titanium,FWD,40100,21891,
6995,2010,Ford,Edge,Limited,FWD,106751,9900,
6996,2012,Ford,Edge,Limited,FWD,100129,10995,
6997,2015,Ford,Edge,Titanium,AWD,61386,17986,
6998,2013,Ford,Edge,Limited,AWD,58851,15895,
6999,2018,Ford,Edge,Titanium,FWD,35554,20832,
7000,2018,Ford,Edge,Titanium,FWD,35622,22272,
7001,2013,Ford,Edge,Limited,AWD,48604,16894,
7002,2013,Ford,Edge,SEL,AWD,139368,9999,
7003,2016,Ford,Edge,SEL,AWD,16633,21894,
7004,2018,Ford,Edge,Titanium,FWD,34519,22372,
7005,2015,Ford,Edge,SEL,AWD,41283,19500,
7006,2014,Ford,Edge,SEL,AWD,48955,16981,
7007,2015,Ford,Edge,Titanium,AWD,38290,19750,
7008,2016,Ford,Edge,SEL,FWD,25833,21500,
7009,2011,Ford,Edge,Limited,FWD,125442,8200,
7010,2016,Ford,Edge,SEL,AWD,61929,17862,
7011,2017,Ford,Edge,SEL,AWD,58246,18646,
7012,2013,Ford,Edge,SEL,FWD,93314,12298,
7013,2016,Ford,Edge,SEL,AWD,74670,15990,
7014,2017,Ford,Edge,SEL,AWD,71201,16995,
7015,2018,Ford,Edge,Titanium,FWD,37728,20490,
7016,2018,Ford,Edge,Titanium,FWD,27540,22972,
7017,2018,Ford,Edge,Titanium,FWD,33584,22472,
7018,2012,Ford,Edge,Limited,FWD,100576,10995,
7019,2016,Ford,Edge,SEL,FWD,50904,18987,
7020,2017,Ford,Edge,SEL,AWD,50948,19495,
7021,2016,Ford,Edge,SEL,FWD,71817,16899,
7022,2016,Ford,Edge,SE,AWD,86891,14900,
7023,2013,Ford,Edge,Limited,AWD,88568,13991,
7024,2018,Ford,Edge,Titanium,FWD,31430,22567,
7025,2016,Ford,Edge,SEL,FWD,97970,14800,
7026,2016,Ford,Edge,Titanium,FWD,44847,19965,
7027,2018,Ford,Edge,Titanium,FWD,22295,21700,
7028,2014,Ford,Edge,SEL,AWD,65787,15635,
7029,2017,Ford,Edge,Titanium,AWD,50105,20908,
7030,2010,Ford,Edge,SEL,AWD,115382,8490,
7031,2018,Ford,Edge,Titanium,FWD,39910,21872,
7032,2018,Ford,Edge,Titanium,FWD,34397,21188,
7033,2009,Ford,Edge,SEL,FWD,147353,6998,
7034,2015,Ford,Edge,SEL,AWD,34621,20000,
7035,2018,Ford,Edge,Titanium,FWD,30324,22672,
7036,2015,Ford,Edge,SEL,AWD,42595,19590,
7037,2015,Ford,Edge,SEL,FWD,33529,19025,
7038,2016,Ford,Edge,SEL,FWD,38010,19395,
7039,2018,Ford,Edge,Titanium,FWD,30412,22672,
7040,2008,Ford,Edge,SEL,FWD,119592,6495,
7041,2014,Ford,Edge,Limited,FWD,93791,12925,
7042,2016,Ford,Edge,SEL,AWD,22751,22469,
7043,2013,Ford,Edge,Limited,AWD,55064,16479,
7044,2016,Ford,Edge,SEL,FWD,65166,17313,
7045,2011,Ford,Edge,Sport,FWD,61116,13500,
7046,2013,Ford,Edge,SEL,AWD,48321,15995,
7047,2016,Ford,Edge,SEL,AWD,20195,22000,
7048,2015,Ford,Edge,SEL,AWD,44078,19498,
7049,2017,Ford,Edge,Titanium,FWD,35552,20115,
7050,2016,Ford,Edge,SEL,AWD,15735,22000,
7051,2009,Ford,Edge,Limited,FWD,86702,9995,
7052,2014,Ford,Edge,SEL,AWD,43958,16995,
7053,2016,Ford,Edge,SEL,FWD,22756,20691,
7054,2013,Ford,Edge,SEL,AWD,95576,11995,
7055,2013,Ford,Edge,SEL,AWD,71499,13995,
7056,2018,Ford,Edge,Titanium,FWD,18819,23572,
7057,2018,Ford,Edge,Titanium,FWD,35690,22000,
7058,2016,Ford,Edge,Titanium,FWD,49026,18824,
7059,2015,Ford,Edge,SEL,FWD,5000,20950,
7060,2016,Ford,Edge,SEL,AWD,33605,20750,
7061,2013,Ford,Edge,SEL,FWD,130048,8995,
7062,2016,Ford,Edge,SEL,AWD,41029,19900,
7063,2016,Ford,Edge,SEL,FWD,38055,18970,
7064,2014,Ford,Edge,SEL,AWD,47447,16716,
7065,2008,Ford,Edge,Limited,FWD,108058,7399,
7066,2011,Ford,Edge,SEL,FWD,123017,8750,
7067,2018,Ford,Edge,SEL,FWD,19620,22500,
7068,2018,Ford,Edge,Titanium,AWD,35776,22999,
7069,2013,Ford,Edge,SEL,AWD,77862,14049,
7070,2013,Ford,Edge,SEL,AWD,67713,14333,
7071,2013,Ford,Edge,Limited,FWD,101021,11398,
7072,2014,Ford,Edge,Limited,FWD,44277,16997,
7073,2009,Ford,Edge,SEL,FWD,133750,5999,
7074,2016,Ford,Edge,SEL,AWD,54125,18499,
7075,2013,Ford,Edge,Limited,AWD,93522,12198,
7076,2014,Ford,Edge,Limited,AWD,62319,17045,
7077,2013,Ford,Edge,Limited,FWD,116479,10971,
7078,2018,Ford,Edge,Titanium,FWD,30574,20999,
7079,2013,Ford,Edge,SEL,FWD,117463,10718,
7080,2013,Ford,Edge,Limited,AWD,108752,10941,
7081,2008,Ford,Edge,SEL,FWD,119471,6481,
7082,2008,Ford,Edge,Limited,FWD,133446,5200,
7083,2013,Ford,Edge,Limited,AWD,82885,13500,
7084,2011,Ford,Edge,SEL,AWD,101536,9995,
7085,2012,Ford,Edge,SEL,FWD,122201,8995,
7086,2010,Ford,Edge,SE,FWD,141851,6700,
7087,2015,Ford,Edge,Titanium,AWD,41072,17880,
7088,2015,Ford,Edge,SE,AWD,35778,17790,
7089,2013,Ford,Edge,SEL,AWD,78510,14000,
7090,2019,Ford,Edge,SE,FWD,1125,25150,
7091,2016,Ford,Edge,SEL,AWD,35691,20106,
7092,2009,Ford,Edge,SEL,FWD,126322,6925,
7093,2018,Ford,Edge,Titanium,FWD,23012,23172,
7094,2015,Ford,Edge,SEL,AWD,35590,20266,
7095,2018,Ford,Edge,Titanium,FWD,23056,23172,
7096,2015,Ford,Edge,SEL,FWD,18224,19990,
7097,2013,Ford,Edge,Limited,FWD,80836,12900,
7098,2015,Ford,Edge,SEL,AWD,76263,14985,
7099,2014,Ford,Edge,SEL,FWD,81603,14187,
7100,2015,Ford,Edge,Titanium,AWD,11251,20389,
7101,2010,Ford,Edge,Limited,FWD,129697,6984,
7102,2015,Ford,Edge,SEL,AWD,47599,18500,
7103,2017,Ford,Edge,SEL,AWD,19115,21994,
7104,2013,Ford,Edge,SEL,AWD,90421,12401,
7105,2013,Ford,Edge,SEL,FWD,104937,11200,
7106,2018,Ford,Edge,Titanium,FWD,24709,23072,
7107,2016,Ford,Edge,SEL,AWD,35967,19995,
7108,2018,Ford,Edge,SEL,FWD,28,25000,
7109,2018,Ford,Edge,Titanium,FWD,24740,23072,
7110,2011,Ford,Edge,Limited,FWD,95330,10591,
7111,2016,Ford,Edge,SEL,AWD,37125,18988,
7112,2011,Ford,Edge,119786,8438,,,
7113,2016,Ford,Edge,SEL,FWD,41164,20000,
7114,2011,Ford,Edge,SEL,FWD,125169,7995,
7115,2010,Ford,Edge,SE,FWD,118986,7796,
7116,2011,Ford,Edge,Limited,AWD,90276,11711,
7117,2012,Ford,Edge,SEL,AWD,75417,12846,
7118,2018,Ford,Edge,Titanium,FWD,28379,22672,
7119,2013,Ford,Edge,Limited,FWD,140559,8971,
7120,2016,Ford,Edge,SEL,AWD,37157,19700,
7121,2013,Ford,Edge,SEL,AWD,94339,11995,
7122,2014,Ford,Edge,SEL,FWD,77709,14331,
7123,2010,Ford,Edge,SE,FWD,123715,7416,
7124,2018,Ford,Edge,Titanium,FWD,39275,21772,
7125,2010,Ford,Edge,SEL,FWD,116757,7995,
7126,2010,Ford,Edge,SE,FWD,108333,8695,
7127,2008,Ford,Edge,SEL,FWD,108065,7291,
7128,2018,Ford,Edge,Titanium,FWD,17649,23572,
7129,2011,Ford,Edge,SEL,AWD,81403,11650,
7130,2017,Ford,Edge,SEL,AWD,57700,17905,
7131,2015,Ford,Edge,SE,AWD,76749,14895,
7132,2014,Ford,Edge,SEL,FWD,67005,14990,
7133,2018,Ford,Edge,Titanium,FWD,39383,21772,
7134,2014,Ford,Edge,Limited,FWD,104819,13000,
7135,2018,Ford,Edge,Titanium,FWD,26176,22872,
7136,2018,Ford,Edge,Titanium,FWD,26188,22872,
7137,2013,Ford,Edge,Limited,AWD,59618,14895,
7138,2015,Ford,Edge,SE,AWD,41760,17799,
7139,2010,Ford,Edge,Limited,FWD,101414,9999,
7140,2015,Ford,Edge,SEL,FWD,55195,17510,
7141,2014,Ford,Edge,SEL,AWD,61208,16297,
7142,2014,Ford,Edge,SEL,FWD,101118,13028,
